bootstrap_id,phi,kappa,theta_log,long_run_price,sigma,half_life_days
12172,0.7586521505912351,100.81734578277027,0.9809706249596537,2.667043685177099,0.5858944397102863,2.5094761118737723
12173,0.8245127112218371,70.43139287888924,0.9560515926079958,2.6014047630649855,0.5907078143926009,3.5921300227503044
12174,0.8894576080582356,42.75735238122096,0.9680418156611132,2.6327839321078064,0.6001783315352146,5.917081082305207
12175,0.8729042916029767,49.61421667894388,1.0044992707861375,2.7305396694729107,0.6166801388073334,5.09931906295221
12176,0.9343148643602787,24.79875104586761,1.0441093950623714,2.840867306211643,0.6703339847400345,10.202075114042445
12177,0.8328976047166475,66.73826727635873,0.9630047681082121,2.6195558175347995,0.652704204363856,3.7909093422628004
12178,0.9051961329125434,36.35532761909454,1.024483491966533,2.785656275077858,0.6139078373034649,6.959054902630009
12179,0.8940297503507919,40.8859226962287,1.0326022321000041,2.8083643502254914,0.6782093208773825,6.1879176063627535
12180,0.8582409099721963,55.79770988911352,0.9930302678397424,2.6994020022717784,0.6682597419048575,4.534213346876834
12181,0.854553384341885,57.36935096600524,1.0290687230690618,2.798458480977812,0.6282658201885256,4.409997963098744
12182,0.8902803575820988,42.41988292964969,1.011274960313404,2.749103779816072,0.572001890933758,5.964154152050823
12183,0.9304466642883866,26.31304124295655,0.9826064284041741,2.67141001467878,0.4938622948259352,9.614955510781273
12184,0.8985472363717091,39.04624060668694,0.9738127238446075,2.6480214112051144,0.7136047236499867,6.479464270397704
12185,0.9323867030717512,25.552786005591457,0.9992613665130302,2.7162747558103097,0.7034373459876938,9.901022958867141
12186,0.9253474707954125,28.3188782846481,0.9400992418858081,2.560235488319844,0.5448218328078483,8.933924513582614
12187,0.8822889804811042,45.71100654487741,0.9510153708152203,2.5883364467965415,0.5615238670359897,5.534744037106142
12188,0.7349013517074049,112.42693651148811,1.0255970248035997,2.7887599224988984,0.6683299403060092,2.250339009090832
12189,0.8499993084338431,59.31970623345251,1.0358319264962903,2.8174491715314525,0.5984841641809002,4.265002930201717
