date,index_id,market,gpu_model,memory,region,delivery_form,contract_type,price_low,price_high,price_avg,currency,unit,observation_type,source,source_url,retrieved_at_utc
2026-08-09,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.67,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-08-10,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.67,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-08-11,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.49,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-08-12,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.51,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-08-13,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.7,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-08-14,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.86,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-08-15,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.94,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-08-16,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.75,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-08-17,ORNN-H200,global,H200,,global,rental_index,on_demand,,,5.0,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-08-18,ORNN-H200,global,H200,,global,rental_index,on_demand,,,5.11,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-08-19,ORNN-H200,global,H200,,global,rental_index,on_demand,,,5.29,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-08-20,ORNN-H200,global,H200,,global,rental_index,on_demand,,,5.44,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-08-21,ORNN-H200,global,H200,,global,rental_index,on_demand,,,5.09,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-08-22,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.85,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-08-23,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.42,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-08-24,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.33,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-08-25,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.26,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-08-26,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.24,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
