scenario_id,engine,n_paths,replication,price_K,delta,reference_price_K,reference_delta,abs_price_error,abs_delta_error,time_seconds,S_t_K,A_t_K,C_t,tau,r,sigma,n_fix_future
benchmark_0000016,mc,2048,11,0.0,0.0,5.940802307243434e-07,2.8313237081632665e-05,5.940802307243434e-07,2.8313237081632665e-05,0.00027270000009593787,0.9158370364614583,0.9065376625368415,0.6799032469026312,0.23414145885035392,0.051320885568857194,0.25801834175363186,3
benchmark_0000016,mc,2048,12,0.0,0.0,5.940802307243434e-07,2.8313237081632665e-05,5.940802307243434e-07,2.8313237081632665e-05,0.0002690999999686028,0.9158370364614583,0.9065376625368415,0.6799032469026312,0.23414145885035392,0.051320885568857194,0.25801834175363186,3
benchmark_0000016,mc,2048,13,0.0,0.0,5.940802307243434e-07,2.8313237081632665e-05,5.940802307243434e-07,2.8313237081632665e-05,0.00026960000013787067,0.9158370364614583,0.9065376625368415,0.6799032469026312,0.23414145885035392,0.051320885568857194,0.25801834175363186,3
benchmark_0000016,mc,2048,14,0.0,0.0,5.940802307243434e-07,2.8313237081632665e-05,5.940802307243434e-07,2.8313237081632665e-05,0.000274800000624964,0.9158370364614583,0.9065376625368415,0.6799032469026312,0.23414145885035392,0.051320885568857194,0.25801834175363186,3
benchmark_0000016,mc,2048,15,0.0,0.0,5.940802307243434e-07,2.8313237081632665e-05,5.940802307243434e-07,2.8313237081632665e-05,0.00027270000009593787,0.9158370364614583,0.9065376625368415,0.6799032469026312,0.23414145885035392,0.051320885568857194,0.25801834175363186,3
benchmark_0000016,mc,2048,16,0.0,0.0,5.940802307243434e-07,2.8313237081632665e-05,5.940802307243434e-07,2.8313237081632665e-05,0.0002689000002646935,0.9158370364614583,0.9065376625368415,0.6799032469026312,0.23414145885035392,0.051320885568857194,0.25801834175363186,3
benchmark_0000016,mc,2048,17,0.0,0.0,5.940802307243434e-07,2.8313237081632665e-05,5.940802307243434e-07,2.8313237081632665e-05,0.00027270000009593787,0.9158370364614583,0.9065376625368415,0.6799032469026312,0.23414145885035392,0.051320885568857194,0.25801834175363186,3
benchmark_0000016,mc,2048,18,0.0,0.0,5.940802307243434e-07,2.8313237081632665e-05,5.940802307243434e-07,2.8313237081632665e-05,0.0002710999997361796,0.9158370364614583,0.9065376625368415,0.6799032469026312,0.23414145885035392,0.051320885568857194,0.25801834175363186,3
benchmark_0000016,mc,2048,19,4.809203243673894e-07,0.00016914721068700912,5.940802307243434e-07,2.8313237081632665e-05,1.1315990635695405e-07,0.00014083397360537645,0.0002674000006663846,0.9158370364614583,0.9065376625368415,0.6799032469026312,0.23414145885035392,0.051320885568857194,0.25801834175363186,3
benchmark_0000017,mc,2048,0,0.03691706039769235,0.4431284733080588,0.03595338968586102,0.445850569802528,0.0009636707118313298,0.002722096494469195,0.00047529999937978573,0.9861589568567416,1.0500835663052812,0.17501392771754687,0.815807727817446,0.02179812327027321,0.18785637738183142,10
benchmark_0000017,mc,2048,1,0.035244515273266316,0.4502605958884504,0.03595338968586102,0.445850569802528,0.0007088744125947066,0.004410026085922392,0.000479500000437838,0.9861589568567416,1.0500835663052812,0.17501392771754687,0.815807727817446,0.02179812327027321,0.18785637738183142,10
benchmark_0000017,mc,2048,2,0.03626060300037195,0.4452717567262412,0.03595338968586102,0.445850569802528,0.0003072133145109249,0.0005788130762868215,0.0004687999999077874,0.9861589568567416,1.0500835663052812,0.17501392771754687,0.815807727817446,0.02179812327027321,0.18785637738183142,10
benchmark_0000017,mc,2048,3,0.03739164316415074,0.4548455345739849,0.03595338968586102,0.445850569802528,0.0014382534782897138,0.008994964771456893,0.00047670000003563473,0.9861589568567416,1.0500835663052812,0.17501392771754687,0.815807727817446,0.02179812327027321,0.18785637738183142,10
benchmark_0000017,mc,2048,4,0.035589795065386315,0.4421838585995679,0.03595338968586102,0.445850569802528,0.00036359462047470814,0.003666711202960138,0.0004696000005424139,0.9861589568567416,1.0500835663052812,0.17501392771754687,0.815807727817446,0.02179812327027321,0.18785637738183142,10
benchmark_0000017,mc,2048,5,0.03708964784353018,0.4657751182414169,0.03595338968586102,0.445850569802528,0.0011362581576691566,0.019924548438888856,0.0004762999997183215,0.9861589568567416,1.0500835663052812,0.17501392771754687,0.815807727817446,0.02179812327027321,0.18785637738183142,10
benchmark_0000017,mc,2048,6,0.03820676387995162,0.44002220697981476,0.03595338968586102,0.445850569802528,0.0022533741940906,0.005828362822713262,0.00047089999952731887,0.9861589568567416,1.0500835663052812,0.17501392771754687,0.815807727817446,0.02179812327027321,0.18785637738183142,10
benchmark_0000017,mc,2048,7,0.03513054859592074,0.4425207248641014,0.03595338968586102,0.445850569802528,0.0008228410899402822,0.0033298449384266404,0.0004746000004161033,0.9861589568567416,1.0500835663052812,0.17501392771754687,0.815807727817446,0.02179812327027321,0.18785637738183142,10
benchmark_0000017,mc,2048,8,0.037475315017494425,0.459745731180965,0.03595338968586102,0.445850569802528,0.0015219253316334017,0.013895161378436993,0.000499100000524777,0.9861589568567416,1.0500835663052812,0.17501392771754687,0.815807727817446,0.02179812327027321,0.18785637738183142,10
benchmark_0000017,mc,2048,9,0.03825628668140686,0.4705696440080222,0.03595338968586102,0.445850569802528,0.002302896995545839,0.024719074205494185,0.0005407999997260049,0.9861589568567416,1.0500835663052812,0.17501392771754687,0.815807727817446,0.02179812327027321,0.18785637738183142,10
benchmark_0000017,mc,2048,10,0.035320230660761766,0.4370951603823876,0.03595338968586102,0.445850569802528,0.0006331590250992572,0.008755409420140414,0.00047810000069148373,0.9861589568567416,1.0500835663052812,0.17501392771754687,0.815807727817446,0.02179812327027321,0.18785637738183142,10
benchmark_0000017,mc,2048,11,0.0358678455062571,0.441261973965194,0.03595338968586102,0.445850569802528,8.554417960392191e-05,0.0045885958373340086,0.0004883999999947264,0.9861589568567416,1.0500835663052812,0.17501392771754687,0.815807727817446,0.02179812327027321,0.18785637738183142,10
benchmark_0000017,mc,2048,12,0.034745601890211586,0.4329009537258104,0.03595338968586102,0.445850569802528,0.001207787795649437,0.01294961607671763,0.0004748999999719672,0.9861589568567416,1.0500835663052812,0.17501392771754687,0.815807727817446,0.02179812327027321,0.18785637738183142,10
benchmark_0000017,mc,2048,13,0.03637835112158652,0.4638500006536378,0.03595338968586102,0.445850569802528,0.0004249614357254988,0.017999430851109777,0.00047979999999370193,0.9861589568567416,1.0500835663052812,0.17501392771754687,0.815807727817446,0.02179812327027321,0.18785637738183142,10
benchmark_0000017,mc,2048,14,0.03491998332367065,0.4378931330496585,0.03595338968586102,0.445850569802528,0.0010334063621903755,0.007957436752869529,0.00047960000028979266,0.9861589568567416,1.0500835663052812,0.17501392771754687,0.815807727817446,0.02179812327027321,0.18785637738183142,10
benchmark_0000017,mc,2048,15,0.03307693361593399,0.4199730475960652,0.03595338968586102,0.445850569802528,0.002876456069927036,0.025877522206462833,0.00047790000007807976,0.9861589568567416,1.0500835663052812,0.17501392771754687,0.815807727817446,0.02179812327027321,0.18785637738183142,10
benchmark_0000017,mc,2048,16,0.03850298817456581,0.4672082952370814,0.03595338968586102,0.445850569802528,0.002549598488704785,0.021357725434553387,0.0004766000001836801,0.9861589568567416,1.0500835663052812,0.17501392771754687,0.815807727817446,0.02179812327027321,0.18785637738183142,10
benchmark_0000017,mc,2048,17,0.033168076662735,0.4329064042462182,0.03595338968586102,0.445850569802528,0.0027853130231260265,0.012944165556309839,0.0004791000001205248,0.9861589568567416,1.0500835663052812,0.17501392771754687,0.815807727817446,0.02179812327027321,0.18785637738183142,10
