block_id,local_state_id,physical_path_index,interval_index,t,tau,n_fix_past,n_fix_future,distance_to_nearest_fixing_days,S0_K,spot_K,fixed_avg_contrib_K,past_avg_K,r,kappa_q,theta_q_log_K,sigma_q,physical_seed
1,b1_local_0000075,75,0,0.041666666666666664,0.9583333333333334,0,12,15.208333333333332,1.0,0.9039376467833061,0.0,,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000076,76,0,0.041666666666666664,0.9583333333333334,0,12,15.208333333333332,1.0,1.125502656396819,0.0,,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000077,77,0,0.041666666666666664,0.9583333333333334,0,12,15.208333333333332,1.0,1.0904625622015263,0.0,,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000078,78,0,0.041666666666666664,0.9583333333333334,0,12,15.208333333333332,1.0,0.8703322746914537,0.0,,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000079,79,0,0.041666666666666664,0.9583333333333334,0,12,15.208333333333332,1.0,0.9459759918059458,0.0,,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000080,80,0,0.041666666666666664,0.9583333333333334,0,12,15.208333333333332,1.0,0.930208334309088,0.0,,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000081,81,0,0.041666666666666664,0.9583333333333334,0,12,15.208333333333332,1.0,1.157888156630852,0.0,,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000082,82,0,0.041666666666666664,0.9583333333333334,0,12,15.208333333333332,1.0,0.8840567988118953,0.0,,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000083,83,0,0.041666666666666664,0.9583333333333334,0,12,15.208333333333332,1.0,0.9441324245563363,0.0,,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000084,84,0,0.041666666666666664,0.9583333333333334,0,12,15.208333333333332,1.0,0.9881011512001564,0.0,,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000085,85,0,0.041666666666666664,0.9583333333333334,0,12,15.208333333333332,1.0,0.9973653981598122,0.0,,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000086,86,0,0.041666666666666664,0.9583333333333334,0,12,15.208333333333332,1.0,0.9821489780490635,0.0,,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000087,87,0,0.041666666666666664,0.9583333333333334,0,12,15.208333333333332,1.0,1.244744655651323,0.0,,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000088,88,0,0.041666666666666664,0.9583333333333334,0,12,15.208333333333332,1.0,1.0777928876686054,0.0,,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000089,89,0,0.041666666666666664,0.9583333333333334,0,12,15.208333333333332,1.0,1.1417590928423063,0.0,,0.03,32.66452619190628,0.0,0.6247403836973323,9101
