scenario_id,price_abs_error_mean_dml,price_abs_error_mean_mlp,delta_abs_error_mean_dml,delta_abs_error_mean_mlp,dml_minus_mlp_price_abs_error,dml_minus_mlp_delta_abs_error,spot_K,fixed_avg_contrib_K,tau,r,kappa_q,theta_q_log_K,sigma_q,n_fix_past,n_fix_future,expected_final_avg_K_Q,expected_moneyness_Q,abs_expected_moneyness_Q,split
reference_0000729,4.650892820740327e-05,7.689808140569965e-05,4.269564011927603e-05,0.0004812395961201741,-3.0389153198296385e-05,-0.0004385439560008981,0.8677990220908922,0.6607248137867283,0.3190932875033467,0.0658839391171932,67.32327172160149,-0.0377440899146106,0.5947013847529888,8,4,0.9820530191884659,-0.01794698081153412,0.01794698081153412,reference
reference_0000730,0.00012837628155061722,0.00012093978420242753,0.0001728267647071685,0.0013692665185112399,7.436497348189692e-06,-0.0011964397538040713,1.1411388998581198,0.0791812434695808,0.8534073065500707,0.0145310766994953,36.44181061908603,0.0601820673587969,0.6893045991659164,1,11,1.0590956240321814,0.05909562403218138,0.05909562403218138,reference
reference_0000731,0.0001002878793114816,0.00014662229722581835,8.368549783415904e-05,0.0012893744393647599,-4.633441791433674e-05,-0.0012056889415306008,0.8489490156648152,0.4831750531964093,0.4809177700895816,0.0261502210050821,30.45931066572666,0.0333014432086213,0.6590811368823051,6,6,0.9993662703402191,-0.0006337296597809239,0.0006337296597809239,reference
reference_0000732,2.3908685614348195e-05,7.314318045444773e-06,2.6541408117616046e-05,0.00011665907160791523,1.6594367568903422e-05,-9.011766349029918e-05,1.0401175657296329,0.0912521437077736,0.8993808458093554,0.0546942425519227,61.681850757449865,-0.0720879559781948,0.5849246610701084,1,11,0.9454954668197377,-0.05450453318026227,0.05450453318026227,reference
reference_0000733,2.9513677755164945e-05,2.6046306694415406e-05,4.632924971563053e-05,0.0003485735485009,3.467371060749539e-06,-0.0003022442987852695,0.987589796499024,0.7319797892658816,0.1841458229813725,0.0041709674149751,52.93004796653986,-0.1436406946655264,0.6222013771533966,9,3,0.9528098666247098,-0.04719013337529021,0.04719013337529021,reference
reference_0000734,6.0458897765732235e-05,8.457619875425547e-05,0.00012424883440407319,0.0004901847937939,-2.4117300988523235e-05,-0.00036593595938982687,0.9239668193717868,0.2507499704932095,0.7211314879823476,0.0756092814356088,83.77373032644391,0.0838511380395387,0.6968045924603938,3,9,1.0673785388673591,0.06737853886735912,0.06737853886735912,reference
reference_0000735,4.142164339829002e-05,3.2607309026697753e-05,0.00010506061192794014,0.00048589327537019436,8.814334371592264e-06,-0.0003808326634422542,1.0698659465773388,0.4096892745898393,0.513667151145637,0.0597292248159647,67.70830259285867,-0.0488336113020303,0.6865529537200927,5,7,0.969931527578396,-0.030068472421604042,0.030068472421604042,reference
reference_0000736,8.17086088665349e-05,7.956753870798768e-05,0.00013575874863095208,0.00055863318220036,2.141070158547231e-06,-0.000422874433569408,0.9731225926267978,0.0,0.9259846590459346,0.0211058545857667,37.02541761286557,0.0109873635657675,0.5919398604333401,0,12,1.0109795801532833,0.010979580153283264,0.010979580153283264,reference
reference_0000737,7.590333114007472e-05,6.781944563780622e-05,0.00020391376281439933,0.0019693003613572703,8.0838855022685e-06,-0.001765386598542871,0.9956561885145818,0.7431236452044985,0.2162220459431409,0.070572165325284,76.70733202807605,0.1020294718894791,0.554682866036892,9,3,1.0200357050582702,0.020035705058270237,0.020035705058270237,reference
reference_0000738,2.0694230546203922e-05,2.193581363184455e-05,1.4362312006188356e-05,0.00011525476174102215,-1.2415830856406267e-06,-0.0001008924497348338,1.0578111916021764,0.2634102602592673,0.748451946862042,0.0092180780321359,45.46400781907141,-0.1608688397831106,0.6488100816309452,3,9,0.9038271809885716,-0.09617281901142838,0.09617281901142838,reference
reference_0000739,7.397033465941964e-05,6.523755773892281e-05,0.0002598936693591044,0.00091793379133394,8.732776920496833e-06,-0.0006580401219748355,1.0378282523889626,0.8418070073939687,0.1106414775364101,0.0302135200798511,51.59135588817298,-0.1115403383730583,0.699052961319685,10,2,0.9940271631926674,-0.0059728368073326266,0.0059728368073326266,reference
reference_0000740,0.00012000390456767777,7.803546665469069e-05,5.952890095727006e-05,0.0006997711428614001,4.1968437912987084e-05,-0.00064024224190413,1.0468961448242586,0.4094638710613444,0.5274845288135112,0.0487563262879848,82.2060630414635,0.1540565992087177,0.6244398671388626,5,7,1.0896667537439657,0.08966675374396571,0.08966675374396571,reference
reference_0000741,0.00011924043531678593,6.16644882807511e-05,0.0003447153308726291,0.0011825597706458199,5.757594703603483e-05,-0.0008378444397731908,1.0506566589092927,0.6954829501108408,0.2891191308386623,0.0194829748570919,26.956151416525245,0.0418622814273142,0.5821828730404377,8,4,1.0443839469220173,0.0443839469220173,0.0443839469220173,reference
reference_0000742,5.107978171478766e-05,3.866008701060358e-05,6.882364419928447e-05,0.0001872526844964815,1.2419694704184076e-05,-0.00011842904029719703,1.0157326099482449,0.1737363150542969,0.8240136562846601,0.0609225042164325,58.40388438291848,-0.0203397609802139,0.6563100889325142,2,10,0.9918373181987437,-0.008162681801256344,0.008162681801256344,reference
reference_0000743,0.0001505632863302837,4.8490130275312055e-05,0.0006685765937309199,0.00214253252243354,0.00010207315605497164,-0.00147395592870262,0.969853251478582,0.6703794160079694,0.2550330252386629,0.0123689106106758,84.35550262592733,0.0226585745897186,0.6306148557364941,8,4,1.0087874948667308,0.008787494866730805,0.008787494866730805,reference
reference_0000744,3.0471637210426755e-05,1.3554025409672626e-05,2.365635842445035e-05,0.00019803588806675148,1.691761180075413e-05,-0.00017437952964230113,0.9654488668698802,0.2525072101286358,0.6724587346427143,0.0685148251056671,53.3169093746692,-0.0827314448282878,0.5660092002153397,3,9,0.9466926732065866,-0.053307326793413434,0.053307326793413434,reference
reference_0000745,1.1466715077771556e-05,1.246444643704936e-05,3.725792173518614e-05,0.00017322300893117627,-9.977313592778037e-07,-0.0001359650871959901,0.9748537729636813,0.4804866460697617,0.4339758976362645,0.0379321527481079,60.0688893776387,-0.1333240906691365,0.6087349446117878,6,6,0.9215960063242048,-0.0784039936757952,0.0784039936757952,reference
reference_0000746,0.00010226913126634472,3.6446472005474687e-05,7.004991306707601e-05,0.0007703241539604187,6.582265926087004e-05,-0.0007002742408933427,1.0944179134560734,0.0,0.9685235490091144,0.0418087854981422,29.166138568893075,0.0941658813423576,0.6728889778256416,0,12,1.1029095506206856,0.10290955062068563,0.10290955062068563,reference
reference_0000747,0.00010946657063751388,9.104606110181773e-05,0.00032722735717935063,0.00077000135317655,1.842050953569615e-05,-0.0004427739959971994,0.955358078485307,0.5631355910371354,0.3910173960030079,0.0775297196954488,34.8154826592654,0.1212702575286169,0.663114857673645,7,5,1.0327914723052363,0.03279147230523627,0.03279147230523627,reference
reference_0000748,3.0111068550512916e-05,1.1146451033888089e-05,1.5096027018309101e-05,6.675326262351499e-05,1.8964617516624827e-05,-5.165723560520589e-05,0.9857707870864356,0.1679889290865907,0.8036840571090579,0.0014692520350217,66.04322969354689,-0.0984401546623932,0.5785092030465603,2,10,0.9243389701513274,-0.07566102984867262,0.07566102984867262,reference
reference_0000749,3.437450421432536e-05,1.2523733341401888e-05,5.455621004707278e-05,0.00039267549103228,2.1850770872923474e-05,-0.0003381192809852072,0.904494977485765,0.8106934551512409,0.0940348060801625,0.0521664487570524,43.73838919959962,-0.0270919372100775,0.6162349471449852,10,2,0.9694484093236391,-0.03055159067636093,0.03055159067636093,reference
reference_0000750,0.00011740074957189122,9.504839018259416e-05,7.892077029645706e-05,0.00072776823850438,2.2352359389297055e-05,-0.000648847468207923,1.0658816128516733,0.3375264905649098,0.6256879236549139,0.0282092567533254,74.55794371850789,0.0708360807569011,0.7003889800608158,4,8,1.0542809113017375,0.05428091130173751,0.05428091130173751,reference
reference_0000751,0.0006485845414460399,0.00029369220329402,0.0004181099810718448,0.0028310778377468398,0.00035489233815201994,-0.002412967856674995,0.8930153651125078,0.9748662040251064,0.0711781053803861,0.066427247673273,26.44121802225709,-0.1442124466720384,0.5705246597528458,11,1,1.0475684543651311,0.04756845436513113,0.04756845436513113,reference
reference_0000752,0.00012494496771848777,6.347256390657957e-05,0.0002051280194543887,0.000929559797657308,6.14724038119082e-05,-0.0007244317782029193,0.960958283059094,0.3146949710027114,0.6039843295700849,0.0125719802081584,56.98024042695761,0.1162253957545664,0.6660556082427501,4,8,1.0605254570356095,0.06052545703560952,0.06052545703560952,reference
reference_0000753,5.1723061437400746e-05,6.89417144429279e-05,0.00016661063009482216,0.000582191293865137,-1.7218653005527157e-05,-0.00041558066377031484,0.994055085619034,0.5873599030106678,0.3674603716470301,0.0432515434920787,48.29087636992335,0.0046603025157668,0.7086448243260384,7,5,1.0068799972182925,0.006879997218292466,0.006879997218292466,reference
reference_0000754,3.322927083352773e-05,2.132089198517151e-05,3.3593015934223743e-05,0.0002168107601248,1.1908378848356219e-05,-0.00018321774419057625,1.0433477726566844,0.1652587634095425,0.7826807866804302,0.0371245516836643,79.6931980252266,-0.0523801638118287,0.6129356153309345,2,10,0.9575552699491948,-0.04244473005080518,0.04244473005080518,reference
reference_0000755,6.618385936976972e-05,6.324991095784249e-05,0.000188893394374291,0.00076527650256894,2.9339484119272338e-06,-0.000576383108194649,0.9115927848604268,0.4917168179547973,0.4399034278467297,0.003474081531167,77.40385073050857,-0.0065603114569411,0.5630246578156949,6,6,0.987780673947781,-0.012219326052218982,0.012219326052218982,reference
reference_0000756,0.000139364895565733,4.066900597904406e-05,7.398003764297825e-05,0.00016983040715742344,9.869588958668894e-05,-9.585036951444519e-05,1.0227341603644042,0.0,0.9774687003344298,0.0774099130183458,46.70582972466946,0.058260955153519,0.6385556054115296,0,12,1.062118169738325,0.06211816973832507,0.06211816973832507,reference
reference_0000757,0.00014183448512166885,0.00013745059667923202,0.00032229960700434063,0.00301806838717882,4.383888442436836e-06,-0.002695768780174479,1.1126936254945667,0.6448051204722428,0.2621247462928295,0.0268498904258012,70.94829078391194,0.1499341487134055,0.676144821792841,8,4,1.0308956352184153,0.030895635218415318,0.030895635218415318,reference
reference_0000758,1.442454104231411e-05,8.759183451972907e-06,3.4109216665136504e-05,0.00010559562313603016,5.665357590341202e-06,-7.148640647089365e-05,0.9515510959289905,0.2551813422376177,0.6802396951243281,0.0528914401680231,39.5990102365613,-0.1179669356266079,0.6004356130957603,3,9,0.9263197407729691,-0.07368025922703092,0.07368025922703092,reference
reference_0000759,0.00013344677931230448,4.5376388966342114e-05,0.0003071708356500688,0.00234813771744788,8.807039034596236e-05,-0.002040966881797811,1.017974678620465,0.6071989159881388,0.339547836408019,0.0237982239574193,40.68144141510129,0.0878799087916336,0.6264481531083583,7,5,1.0581088599982444,0.058108859998244444,0.058108859998244444,reference
reference_0000760,1.0810719588538743e-05,7.557365765575863e-06,9.738821812082494e-06,5.540622458246075e-05,3.2533538229628796e-06,-4.5667402770378256e-05,0.9573041032254772,0.0766163667548127,0.8774622621014714,0.0551712303608655,71.80323211103678,-0.1368332760668003,0.6920109534263611,1,11,0.8776761693710986,-0.1223238306289014,0.1223238306289014,reference
reference_0000761,0.00011019801293170961,0.00011245879737270973,0.00016519933282601159,0.00152204042013432,-2.2607844410001214e-06,-0.0013568410873083085,0.9081703850871456,0.8459162891744444,0.1622325761243701,0.0058802454918622,34.05893733724952,-0.0661136629258981,0.6545779873430729,10,2,1.0022404859948981,0.0022404859948981226,0.0022404859948981226,reference
reference_0000762,0.0002644883855747039,8.05052632481941e-05,0.0001037560115458226,0.0007368472935822,0.0001839831223265098,-0.0006330912820363774,1.0189647381031952,0.4474202863463231,0.5797707416117192,0.0745249750465154,64.86335583031178,0.0368146467837428,0.5888809475302696,5,7,1.0534296013682598,0.053429601368259805,0.053429601368259805,reference
reference_0000763,4.856479456735972e-05,0.0001345671770181663,0.00045560891295256005,0.00287615293856196,-8.600238245080659e-05,-0.0024205440256093998,1.1295125166994102,0.7415297444750958,0.1785477061755955,0.0461465713381767,63.06522757932544,0.0667516200276919,0.5989481455087662,9,3,1.0115019790896236,0.011501979089623582,0.011501979089623582,reference
reference_0000764,6.501617113319274e-05,6.746443622584022e-05,0.0001633592640175276,0.0015603730511375,-2.4482650926474736e-06,-0.0013970137871199724,0.8820708909348762,0.2133149685715425,0.7119365884922445,0.0346881181001663,31.98122301697731,-0.0334768233103818,0.6845109467208386,3,9,0.9394068334659514,-0.06059316653404856,0.06059316653404856,reference
reference_0000765,5.1076512979585795e-05,2.9009270774679045e-05,6.297005664053414e-05,0.00011334367934313051,2.206724220490675e-05,-5.037362270259637e-05,0.8808529374070925,0.5088250245387119,0.4752942855469882,0.0641770786046981,85.2937515117228,-0.0847011746185959,0.6420779803395271,6,6,0.9687520906060351,-0.031247909393964934,0.031247909393964934,reference
reference_0000766,0.00014540906028042628,8.03988075226736e-05,0.00015387634079768977,0.0003121940065802712,6.501025275775268e-05,-0.00015831766578258146,1.0998185487049887,0.0853765484337085,0.8901678265072406,0.0156129083037376,54.31531595438719,0.137629702237727,0.5563809402287007,1,11,1.1386099262622746,0.13860992626227464,0.13860992626227464,reference
reference_0000767,6.49636608350385e-05,3.211862710333219e-05,0.00010597104144503143,0.000576495448921,3.284503373170631e-05,-0.00047052440747596854,1.0298128919042222,0.510471810642153,0.4738103322219103,0.0210432352870702,58.29937067069113,0.0411743832563816,0.6922073313593864,6,6,1.0325231486959912,0.032523148695991155,0.032523148695991155,reference
reference_0000768,4.809259289795826e-05,5.601118144574171e-05,0.00012046199258009963,0.0004834510218444839,-7.918588547783447e-06,-0.00036298902926438424,0.9603206569442664,0.0875216365723384,0.8915792988147586,0.0599967699497938,27.060304356738925,-0.0184065984824244,0.6268325175344944,1,11,0.9903119186208383,-0.009688081379161662,0.009688081379161662,reference
reference_0000769,2.9453573456413724e-05,2.4008341650315346e-05,0.00010094005244187238,0.0004675970929389219,5.445231806098377e-06,-0.0003666570404970495,0.8918766679421887,0.715709863227089,0.1763498251792043,0.0092578499764204,82.31411610729992,-0.1096032994303292,0.5890870893001556,9,3,0.939815030107596,-0.06018496989240396,0.06018496989240396,reference
reference_0000770,8.313045285633297e-05,0.00013014663444534293,0.00012556482175376258,0.00127487597119666,-4.7016181589009954e-05,-0.0011493111494428974,0.9140822351577476,0.2658907837982022,0.7140329967718572,0.0703268577903509,51.48317578993738,0.1533750584074861,0.6549525879323482,3,9,1.1399604696978547,0.1399604696978547,0.1399604696978547,reference
reference_0000771,0.00019008834906133137,5.8015380787152657e-05,9.405190392242629e-05,0.00055016772940376,0.00013207296827417872,-0.0004561158254813337,1.060974441678456,0.8393614660430692,0.1634413365740329,0.0490165445208549,45.56833306141198,0.1026328999023986,0.6847073335945606,10,2,1.024410910001114,0.02441091000111406,0.02441091000111406,reference
reference_0000772,2.7660324776695307e-05,2.3083164765960728e-05,2.9631472348161993e-05,0.00010728680373284263,4.577160010734579e-06,-7.765533138468063e-05,1.03481819951437,0.4285232810715052,0.5785474906209856,0.0301386958360672,76.60311626456678,-0.1627277659375277,0.5993325200676918,5,7,0.924868645695626,-0.07513135430437401,0.07513135430437401,reference
reference_0000773,9.122521125598443e-05,9.572953199818822e-05,0.0001631251714018031,0.00110116757192628,-4.504320742203789e-06,-0.000938042400524477,0.8619104625154611,0.0888687405179599,0.8750612162519247,0.0195398291945457,67.81653073243797,0.0115946680236267,0.6424525898694992,1,11,1.016839965304157,0.0168399653041571,0.0168399653041571,reference
reference_0000774,2.4299914229705678e-05,4.9802649636252245e-05,3.846699600140774e-05,0.0006329753115299358,-2.5502735406546566e-05,-0.000594508315528528,1.1025148978296104,0.6435018981825964,0.2634781325701624,0.068711149841547,74.45367668010294,-0.0315049414874377,0.6656636066734791,8,4,0.9708883203383587,-0.0291116796616413,0.0291116796616413,reference
reference_0000775,0.00022962414274573756,0.00023385894488962196,0.00051696144589496,0.00859682421230716,-4.234802143884397e-06,-0.0080798627664122,0.9416459090414752,0.279224742151667,0.678929801704362,0.0122801606357097,43.84277957491577,0.0739638061045149,0.5702571693062782,3,9,1.081287412413579,0.08128741241357895,0.08128741241357895,reference
reference_0000776,0.0001306222871814677,4.707912466772217e-05,6.52378841993565e-05,0.00070128341510232,8.354316251374554e-05,-0.0006360455309029634,1.0157838420020693,0.4957442482670621,0.442405603127554,0.0415902189910411,66.15152573771775,0.1243944165468863,0.612533847540617,6,6,1.0609131572381143,0.0609131572381143,0.0609131572381143,reference
reference_0000777,1.0023880266990525e-05,1.0526208792609183e-05,1.5139733545903512e-05,6.0488913280258095e-05,-5.023285256186571e-07,-4.5349179734354586e-05,1.01810074736918,0.0,0.9749810262117536,0.038043755441904,34.70755108259618,-0.1028592061938593,0.7083871001005172,0,12,0.9068011555629917,-0.09319884443700832,0.09319884443700832,reference
reference_0000778,1.4541574001725178e-05,2.983557634869613e-05,9.093009079599247e-05,0.00084206750539066,-1.529400234697095e-05,-0.0007511374145946675,0.8638537920879057,0.580228827622897,0.3659473062958568,0.0013829455524682,29.270239310339093,-0.1288268488204596,0.6381636139750481,7,5,0.9472281611868055,-0.05277183881319447,0.05277183881319447,reference
reference_0000779,8.236105334078213e-05,6.5000355962801e-05,0.00012940807530356521,0.00044865431964104,1.7360697377981124e-05,-0.0003192462443374748,0.9859431162428844,0.1771908522619006,0.7842953212093562,0.0777431315928697,59.96444357000291,0.0909635320068774,0.562757176309824,2,10,1.0898567893152644,0.08985678931526442,0.08985678931526442,reference
reference_0000780,7.896631337147901e-05,4.364530971959767e-05,8.04236008251248e-05,0.0011191125335769801,3.532100365188134e-05,-0.0010386889327518554,0.9273350830595708,0.907151249983995,0.0689511265140026,0.028313527777791,53.208794409409165,0.0194501780001326,0.6000338542461395,11,1,0.9920593066831649,-0.007940693316835112,0.007940693316835112,reference
reference_0000781,2.6868018321633823e-05,2.2820205456332288e-05,4.5219672741733105e-05,0.00021451932472209626,4.047812865301535e-06,-0.00016929965198036315,0.973515106415736,0.3260873250887215,0.6062837859150022,0.0519356820732355,84.46350441686809,-0.0782377693089553,0.6758871077001094,4,8,0.9439890667656585,-0.056010933234341476,0.056010933234341476,reference
reference_0000782,0.0001794919620263202,0.00021956967090218382,0.00064788342434648,0.00391762348808318,-4.0077708875863624e-05,-0.0032697400637367,0.9068448644658128,0.8307695050650278,0.092478483216837,0.0127801683545112,39.73360753059387,0.14680998484958,0.5657102862000466,10,2,1.0083788438559433,0.008378843855943341,0.008378843855943341,reference
reference_0000783,1.353838446340322e-05,5.142025583421833e-06,2.3199135314250523e-05,0.00012626311165084611,8.396358879981387e-06,-0.0001030639763365956,1.0089459380297892,0.3392291831659954,0.6272587476763875,0.0663455545902252,70.81380204483867,-0.1135478889406979,0.6301670165359974,4,8,0.9355803650445704,-0.06441963495542957,0.06441963495542957,reference
reference_0000784,7.514769647695288e-05,3.449980320587541e-05,0.00016500854717605616,0.000830698856458835,4.0647893271077474e-05,-0.0006656903092827789,1.1313992860618685,0.5898529838892338,0.388776151323691,0.0368983173370361,46.56767644733191,-0.0021473120251371,0.6725802987813949,7,5,1.0074480130441086,0.007448013044108581,0.007448013044108581,reference
reference_0000785,4.358261325181079e-05,6.557537960950664e-05,0.00019376814088146668,0.0002957558994182297,-2.199276635769585e-05,-0.00010198775853676302,0.9772793592255936,0.1631629540954488,0.8059687946457416,0.0433506718277931,77.54235369339585,0.055133224960349,0.6082968704402447,2,10,1.0446919988986876,0.04469199889868758,0.04469199889868758,reference
reference_0000786,0.0003973365543273294,7.410368910815084e-05,0.000296655924099109,0.0015484871305199,0.00032323286521917854,-0.0012518312064207912,0.9675802128523284,0.533140262017766,0.4353440027218311,0.0773160155862569,79.55841226130724,0.007868703950909,0.5782102788984775,6,6,1.0368411496566754,0.0368411496566754,0.0368411496566754,reference
reference_0000787,3.0234071822883567e-05,1.4796713547973045e-05,1.1965425326818004e-05,0.00010174691980260268,1.543735827491052e-05,-8.978149447578467e-05,1.1293424234139045,0.0,0.9672279214020818,0.0036749433726072,48.42530228570104,-0.0568738344856049,0.6626670095324516,0,12,0.9481047315581121,-0.051895268441887854,0.051895268441887854,reference
reference_0000788,4.6008836142388126e-05,2.2595309470453685e-05,0.00019473547671077044,0.0004504673208732196,2.3413526671934442e-05,-0.0002557318441624492,0.956151481838346,0.6857868567163448,0.2575789110269397,0.0530076514929533,57.118567392230034,-0.1487096836751591,0.7000802920758724,8,4,0.9786654249332873,-0.021334575066712658,0.021334575066712658,reference
reference_0000789,0.00033138158999458894,9.388718117313042e-05,0.0004921901908527401,0.00135128297069684,0.00023749440882145852,-0.0008590927798441,1.0927934647000066,0.2365392507992015,0.6700143180321902,0.0266261049360036,26.30276310071349,0.1194277499356028,0.6157968628406525,3,9,1.0815052827803537,0.08150528278035374,0.08150528278035374,reference
reference_0000790,3.89678662879837e-05,3.5154254537383964e-05,7.6692480638438e-05,0.0002950738280899,3.813611750599734e-06,-0.000218381347451462,0.9747055289231036,0.6409111805868328,0.2902841737028211,0.0551015535742044,54.4496905952692,-0.0866382184068812,0.5922781528532506,8,4,0.9476002500798908,-0.052399749920109207,0.052399749920109207,reference
reference_0000791,7.752977693614062e-05,0.00010365892481478555,0.00011582600842565861,0.0009378725533377199,-2.6129147878644924e-05,-0.0008220465449120613,1.0557362586880097,0.158126901725941,0.8227471407037228,0.0240539050847291,85.15903088077903,0.1383112381934024,0.6867276737093926,2,10,1.1163803035308886,0.11638030353088857,0.11638030353088857,reference
reference_0000792,7.577365705258402e-05,6.559613007241074e-05,0.00017379754011102855,0.00153020261818508,1.0177526980173279e-05,-0.0013564050780740513,0.9971189718162377,0.8298494889599662,0.1129843152593821,0.0745772207528352,31.842836000025272,0.0674395133530684,0.649158141463995,10,2,1.0061050729681007,0.0061050729681007,0.0061050729681007,reference
reference_0000793,0.00019528176597238969,7.038953521857431e-05,0.00022587439743882576,0.00126888082846708,0.00012489223075381537,-0.0010430064310282543,0.9605630406482384,0.4421126504474639,0.5250692100729794,0.0056426052004098,63.2035023458302,-0.0354099906537275,0.5548478186130524,5,7,1.0057534452808168,0.005753445280816782,0.005753445280816782,reference
reference_0000794,2.771646328462618e-05,4.469721563121862e-05,5.476752617842662e-05,0.0009450116067956799,-1.698075234659244e-05,-0.0008902440806172533,1.0402445608325854,0.7623984580889408,0.214752365509048,0.0349608869850635,64.72881489247084,-0.0642610892956258,0.6247781506180763,9,3,0.9975555802246552,-0.0024444197753448194,0.0024444197753448194,reference
reference_0000795,0.00015621953045940744,6.998064599108536e-05,0.00015483153407253158,0.00025953749858762096,8.623888446832208e-05,-0.00010470596451508937,1.1245815851179044,0.2659108878574968,0.7498781450558454,0.0460793386399745,34.19360253587365,0.0362073471714397,0.6992276711761951,3,9,1.046783094985312,0.04678309498531208,0.04678309498531208,reference
reference_0000796,7.152269447098362e-05,0.00010786657903708013,0.00019781357402045546,0.0019418010933679598,-3.6343884566096505e-05,-0.0017439875193475042,0.8725656696442976,0.4218065352251645,0.5115125347394496,0.0153630684316158,71.94180020689964,0.0872764856242702,0.6566581386327743,5,7,1.0507733699161836,0.05077336991618364,0.05077336991618364,reference
reference_0000797,1.1043626748791225e-05,1.0818017967673816e-05,7.771776929814871e-06,4.623648423706491e-05,2.2560878111740935e-07,-3.846470730725004e-05,1.0123853263488891,0.0,0.9281247849110514,0.0642219932377338,40.54323686286807,-0.1349743450668269,0.5823478166759014,0,12,0.8828155890130507,-0.11718441098694932,0.11718441098694932,reference
reference_0000798,0.00021211195096179037,0.00026622571577347156,0.00072407588363806,0.00373614881803526,-5.411376481168119e-05,-0.0030120729343972,0.8561974537868574,0.7653052288941836,0.1855900224298238,0.0410395522415638,25.68873831443489,0.017568796932708,0.5521059066057206,9,3,1.0106466221523882,0.010646622152388208,0.010646622152388208,reference
reference_0000799,3.150586892333152e-05,1.634015809789818e-05,3.406001915445322e-05,0.0001839555080816042,1.516571082543334e-05,-0.00014989548892715098,0.9714586813030902,0.2528461624791697,0.7196727873757481,0.0399906788766384,56.76372588612139,-0.0471731212726156,0.6463868932425976,3,9,0.9696774839036043,-0.03032251609639569,0.03032251609639569,reference
reference_0000800,3.035534959330774e-05,2.368571336353459e-05,6.317386199235392e-05,0.00042427700773021326,6.66963622977315e-06,-0.0003611031457378593,1.036750884620143,0.4656344833263147,0.4830396575853228,0.0692639182507991,49.94563799165189,-0.1586988298308283,0.6889760711789131,6,6,0.8937899753832931,-0.10621002461670692,0.10621002461670692,reference
reference_0000801,0.0001409172908433107,0.0001312684605847081,4.8025012016031245e-05,0.00044818237694184,9.648830258602605e-06,-0.00040015736492580875,0.9325898322723104,0.0715814362330319,0.8972154654562473,0.0103305275738239,80.94444307871163,0.1094404644735046,0.594516900330782,1,11,1.095286154733672,0.09528615473367208,0.09528615473367208,reference
reference_0000802,0.00031965425545377207,0.00021358688717928697,0.00013234379668643909,0.0013933831624852201,0.0001060673682744851,-0.001261039365798781,1.0121146031787895,0.7060865733553054,0.3178377588279545,0.0290226642042398,79.0796036478132,0.1568084150908796,0.5846059094369411,8,4,1.0963657407967695,0.09636574079676952,0.09636574079676952,reference
reference_0000803,1.5901829245375253e-05,3.088840682267321e-05,4.017732328826077e-05,0.00011498883436081533,-1.4986577577297958e-05,-7.481151107255457e-05,1.280772982041275,0.0899054796692396,0.8545903577469289,0.0501423311978578,47.93655650503933,-0.1035500789305886,0.6588868951797485,1,11,0.928600051182148,-0.07139994881785205,0.07139994881785205,reference
reference_0000804,7.47426143019687e-05,0.0001306847249292703,0.00015211611364583294,0.0004305810560735559,-5.5942110627301605e-05,-0.00027846494242772296,1.137986410360551,0.8811830774814119,0.1393555755726993,0.0006759846955537,70.18664718978107,-0.0118368804589249,0.6964760734140872,10,2,1.0464024960238971,0.04640249602389712,0.04640249602389712,reference
reference_0000805,0.00012330879020028507,5.7239938208837604e-05,8.606899684408001e-05,0.00042645355094098,6.606885199144746e-05,-0.0003403845540969,0.9419469468767973,0.4250421952792908,0.5580512643791735,0.0795336941629648,39.39213260449469,0.0454417958329901,0.6220169028639794,5,7,1.0360271114279684,0.03602711142796844,0.03602711142796844,reference
reference_0000806,3.026152352173586e-05,1.917265479091934e-05,4.7244368709323344e-05,0.0004207849996451702,1.108886873081652e-05,-0.00037354063093584687,0.9032112407149332,0.4990988616790968,0.4627804248593747,0.0087172468751668,42.3359448146075,-0.0742483541641102,0.6061556540429592,6,6,0.9640125154704955,-0.03598748452950451,0.03598748452950451,reference
reference_0000807,0.0001343462401501349,4.661130545892469e-05,0.0001052978127901825,0.0004745255563605194,8.77349346912102e-05,-0.0003692277435703369,1.01423591242608,0.0,0.9991881881840528,0.0722838591784238,73.05522226728499,0.0262182216093843,0.6704684162139892,0,12,1.028142838560001,0.028142838560001104,0.028142838560001104,reference
reference_0000808,9.654907753968496e-05,6.0123724725105394e-05,0.00026147743803008386,0.0007491372893109629,3.6425352814579565e-05,-0.000487659851280879,0.9258547328440409,0.6502347610922781,0.2838348344899714,0.0215865456312894,33.30720550380647,0.0969772194308733,0.6330354882776738,8,4,1.0131984133737602,0.013198413373760154,0.013198413373760154,reference
reference_0000809,6.660306104119829e-06,3.7171243865895266e-06,2.3163831178411862e-05,7.250993226111224e-05,2.943181717530302e-06,-4.934610108270038e-05,1.035337061674931,0.2594492927085857,0.7031115959398448,0.0580376740545034,64.64658214338124,-0.1252742314914142,0.5685884103178979,3,9,0.923097588263077,-0.07690241173692303,0.07690241173692303,reference
reference_0000810,0.00011494995385097217,5.039675538669186e-05,4.281649570411356e-05,0.00109956115927462,6.45531984642803e-05,-0.0010567446635705064,0.9883729907258328,0.9094400999344232,0.0634327368810772,0.0613793137669563,62.30373873375356,-0.0963296293634044,0.6186556607484818,11,1,0.9853601180988276,-0.01463988190117238,0.01463988190117238,reference
